Q95,Q7min,BFI,Q710,MAF,Qmed,Q10,MaxQ,MedAMax,Max30Day,Flashiness,RBI,CV,Model,Period,Scenario,Catchment
3.87017,3.540714286,0.557654686,3.57905,9.297330644,7.60935,16.93,57.293,29.3345,906.644,5.314353116,0.085138764,59.4088796,CM12.ssp1,Baseline,ssp1,6014
3.83592,3.411842857,0.559196509,3.55953,8.995049001,7.2092,16.3084,57.296,28.3985,935.444,5.245052034,0.085724016,61.21878315,CM1.ssp1,2020s,ssp1,6014
3.85848,3.479485714,0.505850877,3.57314,9.59512027,7.797,17.4552,68.233,36.883,844.0346,5.706132985,0.094498827,66.44756824,CM2.ssp1,2020s,ssp1,6014
3.91914,3.496728571,0.538570479,3.54926,9.835481537,8.1607,17.8764,52.986,34.38,761.646,5.497226432,0.090794409,59.80649715,CM3.ssp1,2020s,ssp1,6014
4.07352,3.509371429,0.524100651,3.54999,11.31404814,9.2517,20.6776,72.411,40.2165,907.65,6.221056973,0.102943488,63.17063902,CM4.ssp1,2020s,ssp1,6014
3.73496,3.446342857,0.522435663,3.50756,8.973736543,7.1817,16.5228,51.859,30.2965,890.46,5.441611155,0.087807267,64.62121391,CM5.ssp1,2020s,ssp1,6014
3.73622,3.482328571,0.520946757,3.50482,9.200556357,7.3238,17.0138,51.07,35.7735,723.816,5.558023885,0.087280336,63.43156045,CM6.ssp1,2020s,ssp1,6014
3.76936,3.446014286,0.566749181,3.54357,8.702438697,7.071,15.7308,53.366,29.4645,776.643,5.014697455,0.083577438,60.08806361,CM7.ssp1,2020s,ssp1,6014
3.98596,3.548857143,0.564968668,3.60501,9.013951191,7.2243,16.2996,51.898,32.0565,837.956,5.063924375,0.085773903,61.01409811,CM8.ssp1,2020s,ssp1,6014
3.88892,3.512014286,0.532293566,3.58839,9.34484336,7.4171,17.508,56.221,32.5915,911.006,5.447733561,0.088863853,63.56507179,CM9.ssp1,2020s,ssp1,6014
3.8432,3.560457143,0.515402637,3.57709,9.789433814,7.5294,19.1204,56.985,36.925,820.529,5.993234804,0.095620998,66.69704999,CM10.ssp1,2020s,ssp1,6014
3.7863,3.5238,0.493344829,3.54221,9.359781893,7.2305,17.7204,62.277,33.6265,897.332,5.746454322,0.087620973,67.76655377,CM11.ssp1,2020s,ssp1,6014
4.08612,3.551742857,0.549246467,3.66413,9.701837556,7.6211,18.069,60.717,36.2235,829.327,5.401358746,0.095993142,64.38379064,CM12.ssp1,2020s,ssp1,6014
3.890885,3.513414286,0.538389935,3.58991,9.318153395,7.37305,17.0629,61.028,35.4605,813.37,5.532096168,0.094341336,66.25695345,CM1.ssp1,2050s,ssp1,6014
3.772,3.478328571,0.519051019,3.52996,10.0818124,8.1757,18.4746,78.162,30.768,910.359,5.911121421,0.097419891,64.56909925,CM2.ssp1,2050s,ssp1,6014
3.9072,3.447642857,0.550457034,3.60645,9.458049726,7.6699,16.9843,52.879,33.2515,804.691,5.304578726,0.087521338,61.33497498,CM3.ssp1,2050s,ssp1,6014
4.16267,3.473457143,0.525442185,3.70632,11.36733055,9.2029,20.8887,81.099,41.195,1078.76,6.078670661,0.104023035,65.39965413,CM4.ssp1,2050s,ssp1,6014
3.81888,3.459885714,0.470605105,3.54648,10.28734059,7.631,19.9027,82.085,44.707,1041.466,6.563220106,0.102957166,72.68318606,CM5.ssp1,2050s,ssp1,6014
3.75464,3.477071429,0.519636719,3.54584,9.23423967,7.43235,16.794,107.15,31.1865,980.751,5.442013082,0.087496499,64.29570468,CM6.ssp1,2050s,ssp1,6014
3.70567,3.426714286,0.538685971,3.48647,8.76104123,7.11635,15.8059,64.821,32.677,739.61,5.17794353,0.086235853,62.94332935,CM7.ssp1,2050s,ssp1,6014
3.794195,3.421485714,0.526380538,3.51656,9.271761863,7.54,17.2783,50.924,30.564,748.643,5.545392369,0.088689259,61.25329361,CM8.ssp1,2050s,ssp1,6014
3.854655,3.508628571,0.527129156,3.59135,9.438578646,7.61905,17.5112,73.106,33.133,735.523,5.557994165,0.091222992,63.62979955,CM9.ssp1,2050s,ssp1,6014
3.813235,3.474642857,0.511689451,3.55879,9.63885417,7.51705,18.3643,54.605,34.015,774.776,5.968685381,0.093641113,65.19083017,CM10.ssp1,2050s,ssp1,6014
3.861025,3.512871429,0.536654704,3.59265,9.372879732,7.4969,17.3192,64.511,34.0305,867.828,5.482054636,0.091053351,62.4374471,CM11.ssp1,2050s,ssp1,6014
4.045785,3.518742857,0.577701879,3.59915,9.117505402,7.3478,16.3849,44.675,30.427,759.2312,5.098021768,0.089202798,59.75943633,CM12.ssp1,2050s,ssp1,6014
3.8951,3.491057143,0.555573437,3.56177,9.027429433,7.1499,16.5548,98.894,34.8525,862.327,5.208698108,0.09008504,67.73813973,CM1.ssp1,2080s,ssp1,6014
3.99328,3.509285714,0.531239148,3.62438,10.07060571,8.1599,18.4112,57.234,35.2295,804.263,5.609123327,0.096194436,61.58917592,CM2.ssp1,2080s,ssp1,6014
3.91762,3.498857143,0.520073332,3.52709,9.913794232,7.7749,18.918,67.666,33.062,821.11,5.814754877,0.090592693,63.60019729,CM3.ssp1,2080s,ssp1,6014
4.23888,3.576885714,0.501043243,3.64178,11.77982158,9.228,22.7172,94.077,43.9275,978.319,6.481334692,0.106561018,66.50519223,CM4.ssp1,2080s,ssp1,6014
3.86058,3.477714286,0.481320838,3.60405,10.21210722,7.6454,19.6488,81.823,39.5075,1081.117,6.308792979,0.102222099,71.57732522,CM5.ssp1,2080s,ssp1,6014
3.70418,3.454257143,0.502369906,3.49119,9.187055088,7.1227,17.6494,73.168,35.039,808.654,5.823583087,0.087724461,67.57428749,CM6.ssp1,2080s,ssp1,6014
3.78178,3.492285714,0.557188688,3.56841,8.557065328,6.5939,15.5388,113.95,31.111,1288.798,4.953011545,0.08776582,69.00794328,CM7.ssp1,2080s,ssp1,6014
3.78616,3.549285714,0.500497657,3.54509,9.5938511,7.3984,18.5264,57.849,35.044,771.023,5.876402476,0.090901408,65.2758211,CM8.ssp1,2080s,ssp1,6014
3.9721,3.492228571,0.531372024,3.54835,9.876507922,7.9443,18.1708,52.585,36.3355,929.841,5.591903527,0.093492638,63.2690792,CM9.ssp1,2080s,ssp1,6014
4.01288,3.490957143,0.525605252,3.63915,9.956331259,7.6729,19.089,61.332,33.977,911.04,5.626731923,0.095864055,64.88194101,CM10.ssp1,2080s,ssp1,6014
3.87604,3.510842857,0.526268559,3.6009,9.563748225,7.3768,18.0048,59.994,33.657,923.657,5.857782685,0.089238646,65.62002885,CM11.ssp1,2080s,ssp1,6014
3.88966,3.415628571,0.542309306,3.51861,9.266298668,7.2721,17.2144,62.595,34.904,781.5738,5.377899354,0.090473248,63.54981348,CM12.ssp1,2080s,ssp1,6014
3.85787,3.544728571,0.546717444,3.552,9.322960248,7.5763,16.8343,53.573,31.5575,835.711,5.313527931,0.086966098,61.60439262,CM1.ssp3,Baseline,ssp3,6014
3.952295,3.607842857,0.53453833,3.64172,9.420839852,7.63855,17.234,65.184,31.322,883.695,5.196044324,0.086229944,60.57400531,CM2.ssp3,Baseline,ssp3,6014
3.867585,3.495942857,0.551725805,3.57202,9.224192444,7.557,16.3651,70.534,31.4765,831.662,5.067878275,0.084841974,60.09082589,CM3.ssp3,Baseline,ssp3,6014
3.88051,3.513242857,0.541270903,3.54716,9.156043621,7.31735,16.9639,49.836,35.5885,762.149,5.405603903,0.084733428,62.56124993,CM4.ssp3,Baseline,ssp3,6014
3.86677,3.506414286,0.548131616,3.57546,9.259272495,7.6664,16.6323,58.802,30.219,778.632,5.113647825,0.08476132,58.24171113,CM5.ssp3,Baseline,ssp3,6014
3.919705,3.477528571,0.552909566,3.55134,9.159997062,7.32615,16.8662,52.773,29.715,773.136,5.192622914,0.08062895,60.71376706,CM6.ssp3,Baseline,ssp3,6014
3.878585,3.450057143,0.550982062,3.56468,9.288188045,7.50605,16.5506,70.507,31.444,738.095,5.273095729,0.085769094,61.5140993,CM7.ssp3,Baseline,ssp3,6014
3.927225,3.472314286,0.551368173,3.61077,9.072567558,7.11075,16.8055,57.283,32.4825,751.923,5.251379791,0.085017944,63.40686886,CM8.ssp3,Baseline,ssp3,6014
3.997785,3.548042857,0.545838178,3.63213,9.444236786,7.6739,17.0882,54.166,33.1555,712.614,5.190736871,0.087188533,60.1647196,CM9.ssp3,Baseline,ssp3,6014
3.904585,3.455228571,0.545798585,3.58995,9.397697509,7.50895,17.306,51.878,33.9485,810.551,5.416567958,0.090017848,61.82676126,CM10.ssp3,Baseline,ssp3,6014
3.86554,3.5239,0.545003774,3.56823,9.313421738,7.54155,17.0126,75.851,30.636,774.727,5.257376718,0.083623974,60.50000113,CM11.ssp3,Baseline,ssp3,6014
3.87017,3.540714286,0.557655531,3.57905,9.297316554,7.60925,16.93,57.293,29.3345,906.644,5.314353116,0.085138689,59.40898611,CM12.ssp3,Baseline,ssp3,6014
3.86046,3.485971429,0.542999661,3.54763,9.18637774,7.4024,16.7354,57.296,37.5715,935.444,5.352160105,0.090937094,63.18718305,CM1.ssp3,2020s,ssp3,6014
3.80162,3.487371429,0.525490237,3.55105,9.245271671,7.5453,16.8274,53.71,32.7895,743.1842,5.317996012,0.090004485,61.54211328,CM2.ssp3,2020s,ssp3,6014
3.84802,3.5114,0.513813016,3.56974,9.793251319,7.9578,17.8782,66.315,37.3015,787.479,5.686404956,0.092124576,63.74344489,CM3.ssp3,2020s,ssp3,6014
4.03822,3.511957143,0.491684415,3.59287,11.28386387,9.0094,20.9,84.244,45.126,973.5,6.384397086,0.10504708,67.92774394,CM4.ssp3,2020s,ssp3,6014
3.74986,3.436657143,0.523059887,3.52253,9.0989581,7.2408,16.9806,64.873,33.7795,830.765,5.557220803,0.088939083,65.08179911,CM5.ssp3,2020s,ssp3,6014
3.80044,3.444485714,0.524964678,3.55234,9.048418299,7.135,16.7482,56.271,31.906,717.701,5.34738083,0.084026783,62.64933889,CM6.ssp3,2020s,ssp3,6014
3.7187,3.476757143,0.554329393,3.52641,8.519483289,6.8706,15.2122,76.088,29.7425,937.906,4.982224971,0.081903751,63.30038086,CM7.ssp3,2020s,ssp3,6014
3.87852,3.484328571,0.511457755,3.58231,9.603530209,7.6445,18.0654,53.658,35.175,863.897,5.755649062,0.089746786,64.71854387,CM8.ssp3,2020s,ssp3,6014
3.90458,3.432585714,0.526683456,3.62111,9.310146244,7.1958,17.6576,57.896,30.736,911.006,5.461995912,0.08744304,64.49056791,CM9.ssp3,2020s,ssp3,6014
3.9043,3.562414286,0.529810193,3.58393,9.917891485,7.8875,18.5696,57.932,32.457,875.081,5.731526778,0.096634811,63.122589,CM10.ssp3,2020s,ssp3,6014
3.75086,3.454757143,0.491861974,3.51872,9.64315246,7.438,18.2328,64.256,37.587,891.592,5.962046037,0.095220291,67.52670662,CM11.ssp3,2020s,ssp3,6014
4.02948,3.485171429,0.550276299,3.67243,9.391282176,7.2915,17.3848,60.295,36.934,1005.743,5.343468636,0.091621474,65.04126488,CM12.ssp3,2020s,ssp3,6014
3.71537,3.438042857,0.519709526,3.50462,9.030429047,6.9021,17.1599,63.936,36.4035,915.79,5.730344488,0.091510024,68.97108651,CM1.ssp3,2050s,ssp3,6014
3.77177,3.425085714,0.500797061,3.48221,9.769875625,7.80575,18.1333,83.295,37.0085,853.037,6.03374543,0.097187877,65.58365803,CM2.ssp3,2050s,ssp3,6014
3.8263,3.449557143,0.511462066,3.48234,10.00910006,7.93495,19.0122,62.79,34.3855,901.859,5.97500196,0.093458892,63.397057,CM3.ssp3,2050s,ssp3,6014
4.0874,3.483671429,0.493248062,3.598,11.83506931,9.31455,22.7573,85.38,44.2055,1090.871,6.780288203,0.109269382,66.95039474,CM4.ssp3,2050s,ssp3,6014
3.698655,3.454157143,0.457939215,3.51643,10.44237935,7.8831,20.7612,88.127,41.921,1077.18,6.875675076,0.103639473,72.2958247,CM5.ssp3,2050s,ssp3,6014
3.741325,3.445614286,0.507232481,3.48987,9.530639651,7.5298,18.005,63.78,35.6185,860.832,5.953051392,0.090166171,66.76029789,CM6.ssp3,2050s,ssp3,6014
3.73634,3.454714286,0.544275175,3.51484,8.667628463,6.9771,15.5718,92.469,30.0765,904.89,5.023565843,0.085860281,62.73343636,CM7.ssp3,2050s,ssp3,6014
3.702,3.441871429,0.52311583,3.49944,8.969524019,7.0313,16.8039,61.023,33.7995,731.116,5.539721772,0.088815549,65.78750551,CM8.ssp3,2050s,ssp3,6014
3.78141,3.501957143,0.503335838,3.52629,9.626524941,7.8058,17.94,59.624,32.1415,871.728,5.708426222,0.093207522,63.11353799,CM9.ssp3,2050s,ssp3,6014
3.86321,3.5057,0.531681869,3.58038,9.944809682,7.83895,18.656,55.002,38.0605,920.401,5.826294713,0.099349558,64.38507823,CM10.ssp3,2050s,ssp3,6014
3.78647,3.5073,0.509649366,3.5564,9.495597016,7.4003,18.1308,70.362,34.7525,935.976,5.9394502,0.090674254,66.26740397,CM11.ssp3,2050s,ssp3,6014
3.983345,3.485285714,0.554912726,3.57304,9.548663689,7.43725,17.7641,60.228,35.9905,917.381,5.528243223,0.094970704,64.00953355,CM12.ssp3,2050s,ssp3,6014
3.6665,3.424885714,0.511537523,3.45211,8.75145966,6.7379,16.1074,73.559,36.41,781.621,5.571853266,0.09377132,69.8165396,CM1.ssp3,2080s,ssp3,6014
3.76154,3.465871429,0.486994445,3.49242,9.6360442,7.474,18.205,125.69,36.8075,1165.549,5.931081419,0.10292229,69.1134899,CM2.ssp3,2080s,ssp3,6014
3.69018,3.421742857,0.491298625,3.47056,9.719546847,7.6054,18.594,61.916,34.644,795.689,6.064528018,0.094480845,65.75844992,CM3.ssp3,2080s,ssp3,6014
3.82978,3.466185714,0.468217052,3.49261,11.49146529,8.7848,22.4318,91.972,43.894,978.84,7.188872468,0.111335817,71.02486883,CM4.ssp3,2080s,ssp3,6014
3.58966,3.4305,0.408772294,3.44782,10.64284458,7.7039,21.4922,74.678,47.524,1071.953,7.58829527,0.109226774,78.31615859,CM5.ssp3,2080s,ssp3,6014
3.66878,3.455614286,0.461046546,3.48737,9.52723762,7.3136,18.3894,81.346,37.985,948.057,6.121762548,0.09305216,70.24322142,CM6.ssp3,2080s,ssp3,6014
3.64336,3.407942857,0.514562471,3.4828,8.466999142,6.6323,15.5568,53.845,31.2465,777.791,5.299558649,0.087101055,65.36478267,CM7.ssp3,2080s,ssp3,6014
3.70038,3.458942857,0.50835967,3.53291,8.814035156,6.6448,17.0546,46.932,31.5665,744.669,5.625692496,0.085099084,66.60280939,CM8.ssp3,2080s,ssp3,6014
3.69908,3.4434,0.476280391,3.50048,9.776803924,7.4961,19.2268,78.477,34.2725,886.964,6.234036571,0.099247855,69.03935272,CM9.ssp3,2080s,ssp3,6014
3.77364,3.523,0.488432881,3.52615,10.07671718,7.6205,19.995,64.502,38.6475,939.038,6.417676302,0.102309247,69.39263885,CM10.ssp3,2080s,ssp3,6014
3.71546,3.434171429,0.490727371,3.51956,9.478175212,7.502,18.053,59.503,33.199,928.039,5.888853601,0.092838796,67.04686608,CM11.ssp3,2080s,ssp3,6014
3.8751,3.4436,0.539734775,3.60567,9.144676654,6.8275,17.2558,73.986,37.433,838.666,5.722742639,0.092579441,69.80293908,CM12.ssp3,2080s,ssp3,6014
3.85787,3.544728571,0.546726058,3.552,9.322950538,7.57635,16.8343,53.575,31.5575,835.711,5.313527931,0.086966271,61.60441271,CM1.ssp5,Baseline,ssp5,6014
3.952295,3.607842857,0.534540132,3.64172,9.420808085,7.63855,17.234,65.184,31.3215,883.694,5.196044324,0.086229755,60.57421567,CM2.ssp5,Baseline,ssp5,6014
3.867585,3.495942857,0.551726078,3.57202,9.224187872,7.557,16.3651,70.535,31.4765,831.661,5.067878275,0.084841963,60.09081556,CM3.ssp5,Baseline,ssp5,6014
3.88051,3.513242857,0.541271163,3.54716,9.156039222,7.3173,16.9639,49.836,35.5885,762.149,5.405603903,0.084733431,62.5612712,CM4.ssp5,Baseline,ssp5,6014
3.86677,3.506414286,0.548132993,3.57546,9.259294853,7.66645,16.6323,58.802,30.219,778.632,5.113647825,0.084761204,58.24167187,CM5.ssp5,Baseline,ssp5,6014
3.919705,3.477528571,0.552909786,3.55134,9.15999342,7.32615,16.8662,52.773,29.715,773.136,5.192622914,0.080629061,60.71381454,CM6.ssp5,Baseline,ssp5,6014
3.878585,3.450057143,0.550980312,3.56468,9.288217549,7.50605,16.5506,70.506,31.444,738.095,5.273095729,0.085768909,61.51404036,CM7.ssp5,Baseline,ssp5,6014
3.927225,3.472314286,0.551367949,3.61077,9.072571254,7.11075,16.8055,57.283,32.4825,751.923,5.251163353,0.085017859,63.406817,CM8.ssp5,Baseline,ssp5,6014
3.9978,3.548042857,0.545839175,3.63213,9.444219529,7.6739,17.0882,54.165,33.1555,712.611,5.190717395,0.087188569,60.1647289,CM9.ssp5,Baseline,ssp5,6014
3.904585,3.455228571,0.545798467,3.58995,9.397699544,7.50895,17.306,51.878,33.9485,810.552,5.416567958,0.090017859,61.82676825,CM10.ssp5,Baseline,ssp5,6014
3.86554,3.5239,0.545003232,3.56823,9.313431009,7.54155,17.0133,75.851,30.636,774.726,5.257376718,0.083623955,60.49995079,CM11.ssp5,Baseline,ssp5,6014
3.87017,3.540714286,0.557655843,3.57905,9.297311352,7.6093,16.93,57.293,29.3345,906.643,5.314353116,0.085138609,59.40897968,CM12.ssp5,Baseline,ssp5,6014
3.86898,3.452985714,0.527481478,3.54062,9.48658903,7.4191,17.3804,71.361,37.357,1005.735,5.542287631,0.090982102,65.63153821,CM1.ssp5,2020s,ssp5,6014
3.83428,3.401471429,0.533886121,3.55231,9.554472009,7.8239,17.3696,83.854,35.0165,843.557,5.510082727,0.094167867,63.77492688,CM2.ssp5,2020s,ssp5,6014
3.87276,3.5107,0.51449359,3.56573,10.10177795,8.1948,18.8022,59.82,35.4615,880.36,5.901992378,0.093868918,63.80454851,CM3.ssp5,2020s,ssp5,6014
4.02184,3.511957143,0.490210621,3.60731,11.67742957,9.3214,22.1296,87.111,42.4075,1099.51,6.757255386,0.107040888,68.71754471,CM4.ssp5,2020s,ssp5,6014
3.75548,3.459271429,0.513544956,3.52272,9.410860619,7.486,17.6998,49.205,35.637,882.819,5.865082493,0.091225522,65.28985489,CM5.ssp5,2020s,ssp5,6014
3.85266,3.520042857,0.535990167,3.57734,9.552787195,7.775,17.4398,67.013,33.2045,803.179,5.397932857,0.087571542,60.31703561,CM6.ssp5,2020s,ssp5,6014
3.77718,3.461728571,0.541722629,3.52744,8.777739281,7.156,15.9994,58.842,31.1175,700.801,5.152415294,0.084204912,61.17030969,CM7.ssp5,2020s,ssp5,6014
3.86808,3.5708,0.519167011,3.57978,9.56628579,7.6136,17.849,54.006,33.2855,773.231,5.711722612,0.09099419,63.35602375,CM8.ssp5,2020s,ssp5,6014
3.8478,3.4738,0.513213532,3.56765,9.417522534,7.3504,17.6388,66.565,32.921,911.006,5.668537866,0.091807428,65.97538287,CM9.ssp5,2020s,ssp5,6014
3.96258,3.564457143,0.542213984,3.58759,9.80350961,7.7925,18.2024,56.985,32.446,851.822,5.546436917,0.092424676,62.74819987,CM10.ssp5,2020s,ssp5,6014
3.6586,3.473185714,0.466995182,3.46969,9.604381738,7.1519,19.018,62.674,40.188,972.741,6.267260701,0.094070205,71.31138106,CM11.ssp5,2020s,ssp5,6014
4.04792,3.5094,0.551263245,3.62623,9.607206799,7.5555,17.8498,60.713,35.607,812.734,5.418881796,0.095157759,63.79359738,CM12.ssp5,2020s,ssp5,6014
3.729355,3.395471429,0.536508478,3.52485,8.826934139,6.92895,16.2101,65.477,36.7075,843.012,5.449333732,0.088328672,66.09916758,CM1.ssp5,2050s,ssp5,6014
3.663085,3.4444,0.488082546,3.48271,9.336689122,7.1626,17.5066,100.62,34.685,1037.419,6.05855447,0.097988874,72.70205131,CM2.ssp5,2050s,ssp5,6014
3.79937,3.454028571,0.483390097,3.55181,10.09391801,7.84455,19.6722,53.73,38.3825,841.694,6.222755352,0.094310229,66.60454778,CM3.ssp5,2050s,ssp5,6014
4.00491,3.4827,0.467364777,3.64319,11.98346617,9.30715,23.5778,78.421,47.8455,1065.713,7.12527872,0.110188907,70.11024637,CM4.ssp5,2050s,ssp5,6014
3.646285,3.440157143,0.45115159,3.49506,10.07311091,7.40795,19.9602,59.898,39.4365,990.058,6.840194883,0.098808986,72.88457285,CM5.ssp5,2050s,ssp5,6014
3.65597,3.460214286,0.48237448,3.48144,9.214728773,7.03515,17.6869,57.111,33.318,898.054,5.884512181,0.087519127,67.44403322,CM6.ssp5,2050s,ssp5,6014
3.6778,3.421471429,0.531821843,3.50009,8.347344242,6.49405,15.3005,103.28,32.2445,975.322,5.122138235,0.084980415,66.68970371,CM7.ssp5,2050s,ssp5,6014
3.69907,3.4565,0.493157939,3.53239,9.325207282,7.2552,17.8166,61.655,36.9475,812.587,5.909012265,0.090611568,66.97749093,CM8.ssp5,2050s,ssp5,6014
3.76157,3.431971429,0.495738544,3.50622,9.62200752,7.31965,18.3599,60.548,38.901,913.76,6.124224725,0.095760111,69.4547231,CM9.ssp5,2050s,ssp5,6014
3.858995,3.5159,0.517595992,3.56643,9.83469749,7.77365,18.6991,52.829,32.322,827.474,5.876102457,0.095893435,64.4145115,CM10.ssp5,2050s,ssp5,6014
3.73817,3.468585714,0.492778584,3.48498,9.368152656,7.0588,18.2713,52.219,32.301,883.714,6.019028027,0.090697763,67.39752614,CM11.ssp5,2050s,ssp5,6014
3.853575,3.499514286,0.525542225,3.51465,9.595042535,7.25595,17.9816,77.17,38.645,1024.321,5.964370747,0.098460485,70.02059073,CM12.ssp5,2050s,ssp5,6014
3.61168,3.451014286,0.49775744,3.45097,8.810114429,6.697,17.0336,72.82,32.42,959.782,5.81208745,0.093130244,69.69006452,CM1.ssp5,2080s,ssp5,6014
3.64464,3.4351,0.476703406,3.47431,9.190620307,6.8843,17.6696,76.767,36.713,823.936,6.053766627,0.099784593,71.50861974,CM2.ssp5,2080s,ssp5,6014
3.7715,3.474157143,0.487542816,3.53776,9.912975513,7.7806,18.6448,61.745,38.1815,865.489,6.156701578,0.097242526,67.13754707,CM3.ssp5,2080s,ssp5,6014
3.94396,3.509557143,0.457521846,3.61502,11.71179048,9.0795,22.498,109.14,48.2945,1142.037,7.170914512,0.114005992,72.7784527,CM4.ssp5,2080s,ssp5,6014
3.55968,3.414714286,0.377789308,3.4442,11.0402807,7.843,23.04,129.41,53.1295,1408.61,8.061623517,0.120800963,83.44401793,CM5.ssp5,2080s,ssp5,6014
3.59558,3.424714286,0.433752501,3.4321,9.919020608,7.0872,19.6372,88.177,41.149,904.818,6.680034932,0.101569961,75.86982155,CM6.ssp5,2080s,ssp5,6014
3.5869,3.410485714,0.501191942,3.45489,8.382816346,6.2418,15.9758,71.623,35.5395,931.647,5.486520394,0.09198445,71.72574,CM7.ssp5,2080s,ssp5,6014
3.71774,3.424557143,0.519851072,3.50124,8.997769271,6.8717,17.2044,58.31,33.0575,832.884,5.806054216,0.089536516,67.76030843,CM8.ssp5,2080s,ssp5,6014
3.67968,3.466614286,0.476923087,3.49289,9.642015926,7.2375,18.5106,88.246,39.215,895.771,6.273099835,0.100761301,72.60621619,CM9.ssp5,2080s,ssp5,6014
3.69988,3.476614286,0.491273695,3.48549,9.269578343,6.8954,18.255,62.327,36.3245,835.846,6.125550018,0.096812208,69.40922932,CM10.ssp5,2080s,ssp5,6014
3.74104,3.4738,0.513099985,3.51604,8.974858967,6.9978,17.0584,55.989,32.671,785.352,5.546158288,0.088478735,64.53013393,CM11.ssp5,2080s,ssp5,6014
3.76566,3.504828571,0.509291428,3.55707,9.678544985,7.2911,18.7738,69.604,39.5215,956.154,6.165984183,0.100856772,70.30032387,CM12.ssp5,2080s,ssp5,6014
20.54555,18.82385714,0.572181456,19.0883,47.87074046,39.295,86.4025,291.34,149.62,4137.795,5.106580257,0.082864352,58.80775131,CM1.ssp1,Baseline,ssp1,7009
21.125,19.33628571,0.554855468,19.4983,48.36619903,40.138,85.8116,307.05,151.95,4365.453,4.817988166,0.080518521,57.41777191,CM2.ssp1,Baseline,ssp1,7009
20.67755,18.54042857,0.565323618,19.0976,47.14910038,39.408,83.2445,277.75,147.91,4379.55,4.796075937,0.080695523,57.87157952,CM3.ssp1,Baseline,ssp1,7009
20.69685,18.80671429,0.563929335,18.9928,46.32184988,37.74,83.4665,232.89,170.5,3855.267,4.932393094,0.078251067,58.78601945,CM4.ssp1,Baseline,ssp1,7009
20.67155,18.78342857,0.573004894,19.1537,46.95466007,39.56,82.1319,288.09,146.27,3850.685,4.701311706,0.078193128,54.93973936,CM5.ssp1,Baseline,ssp1,7009
20.7667,18.64257143,0.575204633,19.3,46.32307958,37.599,82.8119,289.49,144.59,3637.777,4.797196955,0.075073098,57.59379169,CM6.ssp1,Baseline,ssp1,7009
20.92425,18.698,0.567842219,19.0109,48.28630042,39.7625,85.5632,325.87,163.275,4060.147,4.96600834,0.08116858,59.6525855,CM7.ssp1,Baseline,ssp1,7009
20.95955,18.56214286,0.576945108,19.2933,46.02170925,36.776,82.8092,290.79,152.67,3786.808,4.808333194,0.078876713,59.64678169,CM8.ssp1,Baseline,ssp1,7009
21.4227,19.03157143,0.57139733,19.4684,48.0987547,40.0085,84.6822,281.83,158.615,3498.73,4.768773311,0.0809159,56.43391761,CM9.ssp1,Baseline,ssp1,7009
21.00785,18.541,0.571501147,19.2815,48.09176702,39.265,85.9753,241.08,164.32,3947.368,4.97685389,0.084045665,57.84731919,CM10.ssp1,Baseline,ssp1,7009
20.5137,18.54685714,0.566757509,19.0504,47.26007082,38.8485,85.2237,234.31,152.18,3942.135,4.985034392,0.077892542,57.91523771,CM11.ssp1,Baseline,ssp1,7009
20.755,19.02871429,0.580830906,19.1481,47.49187708,39.7315,84.5473,271.77,144.355,4390.707,4.89419417,0.079482047,56.02479279,CM12.ssp1,Baseline,ssp1,7009
